angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponent_0,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_21,opponent_22,opponent_23,opponent_24,opponent_25,opponent_26,opponent_27,opponent_28,opponent_29,opponent_30,opponent_31,opponent_32,opponent_33,opponent_34,opponent_35,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
1.74846e-007,2.996,0,3161.85,1.02197,93.9993,1,0,2,1416.67,11.3435,9.42508e-005,-0.000841869,-0.333318,0.345351,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,32.851,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3526,11.5469,14.142,19.9998,29.2377,38.6366,57.5871,114.736,200,57.3698,28.7945,19.3189,14.6193,10.0002,7.07123,5.77363,5.1765,5.00011,10.8496,10.8506,9.17668,11.7545,-1,-1,-1,-1,-1
4.0706e-005,3.018,0,3161.93,1.09302,93.9992,1,0,2,1462.08,11.8393,0.000952147,-0.000844859,-0.333318,0.345348,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,33.4222,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3528,11.5471,14.1425,20.0012,29.241,38.6425,57.6004,114.789,200,57.3432,28.7879,19.316,14.6177,9.99952,7.07094,5.7735,5.17644,5.00011,10.0386,8.59545,10.5595,11.0843,-1,-1,-1,-1,-1
2.64009e-005,3.04,0,3162,1.16675,93.9991,1,0,2,1513.83,12.2314,0.000352151,-0.000841681,-0.333318,0.345345,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,33.9959,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5471,14.1423,20.0007,29.2398,38.6404,57.5955,114.77,200,57.3526,28.7902,19.317,14.6183,9.99977,7.07104,5.77354,5.17646,5.00011,9.50884,10.71,12.3897,9.95285,200,200,200,200,143.164
5.42005e-006,3.062,0,3162.08,1.24292,93.9991,1,0,2,1562.48,12.6503,8.12027e-005,-0.000904652,-0.333319,0.345342,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,34.5719,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5469,14.1421,20,29.2382,38.6374,57.5889,114.743,200,57.3663,28.7936,19.3186,14.6191,10.0001,7.07119,5.77361,5.17649,5.00011,11.9474,10.7013,11.8817,11.2685,-1,-1,-1,-1,-1
1.40031e-005,3.084,0,3162.15,1.32178,93.999,1,0,2,1607.86,13.1391,4.08497e-006,-0.000791976,-0.333319,0.345338,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,35.1502,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.547,14.1422,20.0003,29.2388,38.6386,57.5917,114.754,200,57.3604,28.7921,19.3179,14.6188,9.99997,7.07112,5.77358,5.17648,5.00011,9.65046,9.68973,10.7504,13.0376,-1,-1,-1,-1,-1
1.82947e-005,3.106,0,3162.24,1.40332,93.9989,1,0,2,1660.53,13.4961,-7.58034e-005,-0.000870163,-0.333319,0.345334,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,35.7307,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.547,14.1422,20.0004,29.2392,38.6393,57.5931,114.76,200,57.3579,28.7915,19.3176,14.6186,9.9999,7.07109,5.77357,5.17647,5.00011,11.968,12.7043,11.9855,12.5882,-1,-1,-1,-1,-1
3.40303e-005,3.128,0,3162.32,1.4873,93.9988,1,0,2,1701.06,14.0017,8.14643e-005,-0.000808374,-0.333319,0.34533,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,36.3134,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5471,14.1425,20.0009,29.2405,38.6415,57.5982,114.781,200,57.3475,28.7889,19.3165,14.618,9.99963,7.07098,5.77352,5.17645,5.00011,11.8975,10.4711,13.6347,11.6049,-1,-1,-1,-1,-1
4.94322e-006,3.15,0,3162.41,1.57422,93.9987,1,0,2,1756.27,14.4302,-0.000152453,-0.000885858,-0.333319,0.345326,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,36.8982,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5469,14.1421,20,29.2381,38.6373,57.5887,114.742,200,57.3666,28.7937,19.3186,14.6191,10.0001,7.07118,5.77361,5.17649,5.00011,10.5668,12.18,13.3429,12.5961,-1,-1,-1,-1,-1
4.46638e-006,3.172,0,3162.5,1.66382,93.9986,1,0,2,1808.84,14.82,-0.000273307,-0.000898179,-0.333319,0.345322,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,37.4852,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5469,14.142,19.9999,29.2381,38.6373,57.5886,114.742,200,57.3669,28.7938,19.3186,14.6192,10.0001,7.07119,5.77361,5.17649,5.00011,13.7582,13.9024,12.4742,14.2903,-1,-1,-1,-1,-1
3.25998e-005,3.194,0,3162.59,1.75635,93.9986,1,0,2,1840.93,15.3512,-0.000230448,-0.000899912,-0.333319,0.345317,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,38.0743,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5471,14.1424,20.0009,29.2404,38.6413,57.5977,114.779,200,57.3485,28.7892,19.3166,14.618,9.99965,7.07099,5.77352,5.17645,5.00011,12.3221,11.5865,13.1285,14.1577,-1,-1,-1,-1,-1
3.68913e-005,3.216,0,3162.68,1.85132,93.9985,1,0,2,1919.97,15.7497,-0.000343027,-0.000855515,-0.333319,0.345313,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,38.6654,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3528,11.5471,14.1425,20.0011,29.2407,38.6419,57.5991,114.784,200,57.3456,28.7885,19.3163,14.6179,9.99958,7.07096,5.7735,5.17644,5.00011,13,13.5834,14.4777,13.6845,-1,-1,-1,-1,-1
2.25862e-005,3.238,0,3162.78,1.94922,93.9984,1,0,2,1979.21,16.19,0.000345689,-0.000916387,-0.333319,0.345307,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,39.2585,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.547,14.1423,20.0006,29.2396,38.6399,57.5945,114.766,200,57.355,28.7908,19.3173,14.6184,9.99982,7.07106,5.77355,5.17646,5.00011,14.9193,14.2015,15.8873,13.4244,-1,-1,-1,-1,-1
1.49568e-005,3.26,0,3162.88,2.0498,93.9983,1,0,2,2024.58,16.7203,0.000169937,-0.000840045,-0.333319,0.345302,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,39.8518,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.547,14.1422,20.0003,29.2389,38.6388,57.592,114.756,200,57.36,28.792,19.3179,14.6187,9.99995,7.07111,5.77358,5.17647,5.00011,12.7711,12.6357,14.8741,15.107,-1,-1,-1,-1,-1
6.85057e-006,3.282,0,3162.99,2.15332,93.9982,1,0,2,2087.58,17.1141,-0.00025091,-0.000890465,-0.333319,0.345296,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,40.4426,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5469,14.1421,20,29.2383,38.6376,57.5893,114.745,200,57.3653,28.7934,19.3184,14.619,10.0001,7.07117,5.7736,5.17648,5.00011,14.5896,15.0832,14.2598,16.5959,-1,-1,-1,-1,-1
3.35534e-005,3.304,0,3163.09,2.25952,93.9981,1,0,2,2134.74,17.5997,-7.15654e-006,-0.000906462,-0.333319,0.34529,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,41.0301,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99989,10.3527,11.5471,14.1425,20.001,29.2404,38.6415,57.5981,114.78,200,57.3478,28.789,19.3165,14.618,9.99963,7.07098,5.77351,5.17644,5.00011,15.8787,15.0009,15.9833,15.6584,-1,-1,-1,-1,-1
2.87851e-005,3.326,0,3163.2,2.36865,93.998,1,0,2,2188.79,18.135,0.000412869,-0.000829109,-0.333319,0.345284,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,41.6148,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.5471,14.1424,20.0008,29.2401,38.6408,57.5965,114.774,200,57.3509,28.7898,19.3168,14.6182,9.99971,7.07101,5.77353,5.17645,5.0001,13.9469,13.8117,17.1995,15.1786,-1,-1,-1,-1,-1
6.51683e-007,3.348,0,3163.31,2.48096,93.998,1,0,2,2257.45,18.5539,-2.99527e-005,-0.000886025,-0.333319,0.345279,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,42.1966,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.5469,14.142,19.9998,29.2378,38.6367,57.5872,114.736,200,57.3693,28.7944,19.3189,14.6193,10.0002,7.07121,5.77362,5.17649,5.0001,15.9962,16.645,16.5665,16.7993,-1,-1,-1,-1,-1
2.21094e-005,3.37,0,3163.43,2.59619,93.9979,1,0,2,2308.2,19.0921,0.000235806,-0.000887483,-0.333319,0.345273,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,42.7749,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0006,29.2395,38.6398,57.5943,114.765,200,57.3553,28.7908,19.3173,14.6184,9.99982,7.07106,5.77355,5.17646,5.0001,16.6772,16.0875,16.164,18.0221,-1,-1,-1,-1,-1
2.54472e-005,3.392,0,3163.55,2.71484,93.9977,1,0,2,2369.75,19.651,0.000195394,-0.000838888,-0.33332,0.345268,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,43.3503,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.5471,14.1424,20.0007,29.2398,38.6403,57.5954,114.769,200,57.3531,28.7903,19.3171,14.6183,9.99976,7.07103,5.77354,5.17645,5.0001,15.2178,15.1697,17.6281,17.425,-1,-1,-1,-1,-1
1.63873e-005,3.414,0,3163.67,2.83643,93.9975,1,0,2,2439.34,20.1116,0.00022251,-0.000852423,-0.33332,0.345263,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,43.9235,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1422,20.0004,29.2391,38.639,57.5925,114.757,200,57.359,28.7918,19.3177,14.6187,9.99992,7.0711,5.77357,5.17646,5.0001,17.376,17.9229,18.9172,17.148,-1,-1,-1,-1,-1
1.87715e-005,3.436,0,3163.79,2.96118,93.9974,1,0,2,2497.1,20.6873,-0.00021757,-0.000897718,-0.33332,0.345258,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,44.4965,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0004,29.2392,38.6393,57.5933,114.761,200,57.3575,28.7914,19.3176,14.6186,9.99988,7.07108,5.77356,5.17646,5.0001,17.941,17.477,18.3552,18.6414,-1,-1,-1,-1,-1
1.59105e-005,3.458,0,3163.92,3.0896,93.9972,1,0,2,2565.41,21.2842,-3.40517e-005,-0.000873248,-0.33332,0.345252,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,45.0693,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1422,20.0004,29.239,38.6389,57.5923,114.757,200,57.3593,28.7918,19.3178,14.6187,9.99993,7.0711,5.77357,5.17647,5.0001,16.6701,16.6687,18.1972,19.7548,-1,-1,-1,-1,-1
2.06788e-005,3.48,0,3164.05,3.22119,93.997,1,0,2,2639.29,21.7927,0.000105713,-0.000848136,-0.33332,0.345247,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,45.6417,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0005,29.2394,38.6396,57.5939,114.763,200,57.3562,28.791,19.3174,14.6185,9.99984,7.07106,5.77355,5.17646,5.0001,18.7396,19.1627,19.6209,19.3999,-1,-1,-1,-1,-1
2.3063e-005,3.502,0,3164.19,3.35669,93.9969,1,0,2,2710.18,22.4015,-0.000248851,-0.000898179,-0.33332,0.345241,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,46.2136,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0006,29.2396,38.64,57.5947,114.766,200,57.3546,28.7907,19.3172,14.6184,9.9998,7.07105,5.77354,5.17645,5.0001,19.4931,19.0447,20.7956,19.3286,-1,-1,-1,-1,-1
1.87715e-005,3.524,0,3164.33,3.49561,93.9967,1,0,2,2781.14,23.0464,8.27452e-005,-0.000850215,-0.33332,0.345235,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,46.7849,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5933,114.761,200,57.3574,28.7914,19.3175,14.6186,9.99988,7.07108,5.77356,5.17646,5.0001,18.2949,18.2381,20.4764,20.6782,-1,-1,-1,-1,-1
1.30494e-005,3.546,0,3164.47,3.63818,93.9965,1,0,2,2864.67,23.6104,-3.17073e-005,-0.000890649,-0.33332,0.345227,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,47.3556,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1422,20.0003,29.2388,38.6385,57.5914,114.753,200,57.3612,28.7923,19.318,14.6188,9.99997,7.07112,5.77357,5.17647,5.0001,20.0509,20.3845,20.4916,21.8722,-1,-1,-1,-1,-1
2.25862e-005,3.568,0,3164.62,3.78491,93.9964,1,0,2,2942.65,24.2523,5.07714e-005,-0.000899858,-0.33332,0.34522,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,47.9255,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0006,29.2396,38.6399,57.5945,114.766,200,57.3549,28.7907,19.3173,14.6184,9.99981,7.07104,5.77354,5.17645,5.0001,21.1588,20.8196,21.889,21.6719,-1,-1,-1,-1,-1
2.35399e-005,3.59,0,3164.77,3.9353,93.9962,1,0,2,3025.01,24.9495,5.30221e-005,-0.000854803,-0.33332,0.345212,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,48.4945,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.5471,14.1423,20.0006,29.2397,38.6401,57.5948,114.767,200,57.3543,28.7906,19.3172,14.6184,9.99979,7.07104,5.77354,5.17645,5.0001,20.1077,19.9865,23.0141,21.7466,-1,-1,-1,-1,-1
1.35263e-005,3.612,0,3164.92,4.08984,93.9959,1,0,2,3115.94,25.5799,-3.54606e-005,-0.000871247,-0.33332,0.345202,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,49.0627,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1422,20.0003,29.2388,38.6386,57.5916,114.754,200,57.3608,28.7922,19.3179,14.6188,9.99996,7.07111,5.77357,5.17646,5.0001,21.3797,21.6892,22.9685,23.1206,-1,-1,-1,-1,-1
1.7341e-005,3.634,0,3165.08,4.24854,93.9957,1,0,2,3204.14,26.2572,3.88785e-005,-0.000939123,-0.33332,0.345194,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,49.6298,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1422,20.0004,29.2392,38.6392,57.5928,114.759,200,57.3583,28.7916,19.3176,14.6186,9.9999,7.07108,5.77356,5.17646,5.0001,22.8092,22.7034,23.0761,24.335,-1,-1,-1,-1,-1
2.21094e-005,3.656,0,3165.24,4.41138,93.9954,1,0,2,3294.72,27.0014,2.81932e-005,-0.000894253,-0.333321,0.345183,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,50.1955,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.9999,10.3527,11.547,14.1423,20.0006,29.2395,38.6399,57.5944,114.765,200,57.3552,28.7908,19.3173,14.6184,9.99981,7.07105,5.77354,5.17645,5.0001,22.1955,22.02,24.4471,24.3073,-1,-1,-1,-1,-1
1.97252e-005,3.678,0,3165.41,4.57861,93.9952,1,0,2,3389.98,27.7017,2.44411e-005,-0.000909375,-0.333321,0.345173,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,50.7601,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5936,114.762,200,57.3567,28.7912,19.3175,14.6185,9.99985,7.07106,5.77355,5.17645,5.00009,22.8652,23.0703,25.6949,24.4559,-1,-1,-1,-1,-1
1.59105e-005,3.7,0,3165.58,4.75024,93.9949,1,0,2,3488.31,28.412,-9.92539e-005,-0.00104986,-0.333321,0.345162,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,51.3233,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1422,20.0004,29.2391,38.639,57.5924,114.757,200,57.3592,28.7918,19.3177,14.6187,9.99991,7.07109,5.77356,5.17646,5.00009,24.3955,24.4327,25.745,25.8675,-1,-1,-1,-1,-1
1.87715e-005,3.722,0,3165.76,4.92651,93.9947,1,0,2,3589.14,29.186,5.88366e-005,-0.001315,-0.333321,0.345152,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,51.8851,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5933,114.761,200,57.3573,28.7913,19.3175,14.6185,9.99986,7.07107,5.77355,5.17645,5.00009,24.4752,24.3227,25.9353,27.1696,-1,-1,-1,-1,-1
2.0202e-005,3.744,0,3165.94,5.10742,93.9943,1,0,2,3694.63,29.9549,7.05902e-005,-0.00174057,-0.333321,0.345141,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,52.4452,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2394,38.6396,57.5938,114.763,200,57.3564,28.7911,19.3174,14.6185,9.99983,7.07105,5.77354,5.17645,5.00009,24.7371,24.7715,27.3764,27.2856,-1,-1,-1,-1,-1
1.87715e-005,3.766,0,3166.13,5.29297,93.994,1,0,2,3804.81,30.7193,-4.9696e-005,-0.00235042,-0.333321,0.345131,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,53.0037,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5933,114.761,200,57.3573,28.7913,19.3175,14.6185,9.99986,7.07106,5.77355,5.17645,5.00009,25.8941,25.9696,28.7755,27.515,-1,-1,-1,-1,-1
1.78178e-005,3.788,0,3166.32,5.4834,93.9937,1,0,2,3918.78,31.5217,-4.73414e-005,-0.00260805,-0.333321,0.345113,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,53.5605,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0004,29.2392,38.6393,57.593,114.759,200,57.3579,28.7915,19.3176,14.6186,9.99987,7.07107,5.77355,5.17645,5.00009,26.6252,26.5959,28.9532,29.025,-1,-1,-1,-1,-1
1.82947e-005,3.81,0,3166.51,5.67871,93.9933,1,0,2,4039.36,32.3468,4.35817e-005,-0.0026167,-0.333321,0.345093,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,54.1153,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0004,29.2393,38.6393,57.5932,114.76,200,57.3576,28.7914,19.3175,14.6186,9.99986,7.07107,5.77355,5.17645,5.00009,27.0693,27.0407,29.2323,30.5263,-1,-1,-1,-1,-1
1.92483e-005,3.832,0,3166.71,5.87915,93.993,1,0,2,4166.66,33.1816,3.13537e-005,-0.00259994,-0.333322,0.345073,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,54.6681,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2393,38.6395,57.5935,114.761,200,57.3567,28.7911,19.3174,14.6185,9.99984,7.07105,5.77354,5.17645,5.00009,27.7683,27.7723,30.8409,30.7999,-1,-1,-1,-1,-1
1.92483e-005,3.854,0,3166.92,6.08472,93.9926,1,0,2,4298.29,34.0352,-3.52228e-005,-0.00260611,-0.333322,0.345053,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,55.2189,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2393,38.6395,57.5935,114.761,200,57.357,28.7912,19.3175,14.6185,9.99984,7.07106,5.77354,5.17645,5.00009,28.5517,28.5583,32.4675,31.1221,-1,-1,-1,-1,-1
1.82947e-005,3.876,0,3167.13,6.29565,93.9922,1,0,2,4433.09,34.9077,-1.92508e-005,-0.00265195,-0.333322,0.345033,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,55.7675,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99991,10.3527,11.547,14.1423,20.0005,29.2392,38.6393,57.593,114.76,200,57.3576,28.7914,19.3175,14.6185,9.99986,7.07106,5.77354,5.17645,5.00009,29.2892,29.2929,32.7837,32.799,-1,-1,-1,-1,-1
1.82947e-005,3.898,0,3167.34,6.51196,93.9917,1,0,2,4575.76,35.7965,2.93083e-005,-0.00270736,-0.333322,0.345012,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,56.3136,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5932,114.76,200,57.3576,28.7914,19.3175,14.6185,9.99985,7.07106,5.77354,5.17644,5.00008,30.0244,30.0256,33.1419,34.5479,-1,-1,-1,-1,-1
1.92483e-005,3.92,0,3167.57,6.73364,93.9913,1,0,2,4741.23,36.7095,2.38456e-005,-0.00287429,-0.333322,0.344991,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,56.8574,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5935,114.761,200,57.3569,28.7912,19.3175,14.6185,9.99984,7.07105,5.77354,5.17644,5.00008,30.7853,30.7856,35.0735,35.0735,-1,-1,-1,-1,-1
1.92483e-005,3.942,0,3167.79,6.96118,93.9908,1,0,2,4894.13,37.6364,6.01013e-006,-0.00316284,-0.333322,0.34497,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,57.3986,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5935,114.761,200,57.3569,28.7912,19.3175,14.6185,9.99983,7.07105,5.77353,5.17644,5.00008,31.562,31.5617,36.1972,36.1972,-1,-1,-1,-1,-1
1.92483e-005,3.964,0,3168.03,7.19434,93.9903,1,0,2,5073.33,38.5775,1.90132e-006,-0.00365918,-0.333322,0.344949,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,57.9372,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5935,114.761,200,57.3569,28.7912,19.3175,14.6185,9.99983,7.07105,5.77353,5.17644,5.00008,32.35,32.3499,37.5158,37.5158,-1,-1,-1,-1,-1
1.92483e-005,3.986,0,3168.27,7.43311,93.9897,1,0,2,5281.67,39.5353,2.41942e-007,-0.00436313,-0.333323,0.344926,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,58.4729,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5935,114.761,200,57.3569,28.7912,19.3174,14.6185,9.99983,7.07105,5.77353,5.17644,5.00008,33.1517,33.1517,39.0495,39.0495,-1,-1,-1,-1,-1
1.92483e-005,4.008,0,3168.51,7.67798,93.9892,1,0,2,5505.82,40.5112,-1.61661e-007,-0.00445112,-0.333323,0.344894,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,59.0059,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2393,38.6394,57.5936,114.761,200,57.3569,28.7912,19.3174,14.6185,9.99983,7.07104,5.77353,5.17644,5.00008,33.9686,33.9686,40.706,40.706,-1,-1,-1,-1,-1
1.92483e-005,4.03,0,3168.76,7.92896,93.9885,1,0,2,5749.06,41.5028,1.31e-006,-0.00461171,-0.333323,0.344863,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,59.5359,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5936,114.762,200,57.3569,28.7912,19.3174,14.6185,9.99982,7.07104,5.77353,5.17644,5.00008,34.7985,34.7985,42.4998,42.4998,-1,-1,-1,-1,-1
1.92483e-005,4.052,0,3169.02,8.18579,93.9879,1,0,2,6022.35,42.509,4.11978e-007,-0.00482008,-0.333323,0.344831,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,60.0629,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5936,114.762,200,57.3568,28.7912,19.3174,14.6185,9.99982,7.07104,5.77353,5.17643,5.00008,35.6409,35.6409,44.5122,44.5122,200,200,200,200,143.193
1.92483e-005,4.074,0,3169.28,8.44897,93.9872,1,0,2,6338.01,43.5293,1.12289e-007,-0.00520278,-0.333323,0.3448,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,60.5867,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,9.99992,10.3527,11.547,14.1423,20.0005,29.2394,38.6395,57.5936,114.762,200,57.3568,28.7912,19.3174,14.6185,9.99982,7.07104,5.77353,5.17643,5.00008,36.495,36.495,46.8353,46.8353,-1,-1,-1,-1,-1
